hora,metaf,aero
1683882000000,"METAF SBBR 120900Z  19006KT 7000       FEW033   17/14 Q1015=
",SBBR
1683885600000,"METAF SBBR 121000Z  18005KT 6000       SCT033   17/14 Q1016=
",SBBR
1683889200000,"METAF SBBR 121100Z  16005KT 9999       FEW033   19/14 Q1016=
",SBBR
1683892800000,"METAF SBBR 121200Z  16005KT CAVOK 21/13 Q1017=
",SBBR
1683896400000,"METAF SBBR 121300Z  14004KT CAVOK 23/13 Q1017=
",SBBR
1683900000000,"METAF SBBR 121400Z  14003KT CAVOK 25/13 Q1017=
",SBBR
1683903600000,"METAF SBBR 121500Z  14001KT CAVOK 26/12 Q1016=
",SBBR
1683907200000,"METAF SBBR 121600Z  25001KT CAVOK 27/11 Q1015=
",SBBR
1683910800000,"METAF SBBR 121700Z  27003KT CAVOK 27/11 Q1013=
",SBBR
1683914400000,"METAF SBBR 121800Z  26005KT CAVOK 28/11 Q1012=
",SBBR
1683918000000,"METAF SBBR 121900Z  26006KT CAVOK 29/10 Q1012=
",SBBR
1683921600000,"METAF SBBR 122000Z  25006KT CAVOK 28/10 Q1013=
",SBBR
1683925200000,"METAF SBBR 122100Z  23007KT CAVOK 26/12 Q1014=
",SBBR
1683928800000,"METAF SBBR 122200Z  22007KT CAVOK 25/12 Q1014=
",SBBR
1683932400000,"METAF SBBR 122300Z  20007KT CAVOK 24/13 Q1015=
",SBBR
1659657600000,"METAF SBCF 050000Z 06007KT CAVOK 17/09 Q1014=
",SBCF
1659661200000,"METAF SBCF 050100Z 05007KT CAVOK 16/09 Q1016=
",SBCF
1659664800000,"METAF SBCF 050200Z 05006KT CAVOK 15/09 Q1015=
",SBCF
1659668400000,"METAF SBCF 050300Z 03003KT CAVOK 15/09 Q1015=
",SBCF
1659672000000,"METAF SBCF 050400Z  34002KT CAVOK 14/08 Q1014=
",SBCF
1659675600000,"METAF SBCF 050500Z  20001KT CAVOK 14/08 Q1015=
",SBCF
1659679200000,"METAF SBCF 050600Z  33003KT CAVOK 13/08 Q1013=
",SBCF
1659682800000,"METAF SBCF 050700Z  31002KT CAVOK 13/07 Q1015=
",SBCF
1659686400000,"METAF SBCF 050800Z  30003KT CAVOK 12/07 Q1014=
",SBCF
1659690000000,"METAF SBCF 050900Z  32002KT CAVOK 12/07 Q1015=
",SBCF
1659693600000,"METAF SBCF 051000Z 07002KT CAVOK 13/08 Q1015=
",SBCF
1659697200000,"METAF SBCF 051100Z 06002KT CAVOK 18/08 Q1017=
",SBCF
1659700800000,"METAF SBCF 051200Z 04002KT CAVOK 21/08 Q1014=
",SBCF
1659704400000,"METAF SBCF 051300Z 01005KT CAVOK 24/07 Q1017=
",SBCF
1659708000000,"METAF SBCF 051400Z  32008KT CAVOK 26/06 Q1016=
",SBCF
1659711600000,"METAF SBCF 051500Z  30009KT CAVOK 28/06 Q1016=
",SBCF
1659715200000,"METAF SBCF 051600Z  28008KT CAVOK 28/06 Q1013=
",SBCF
1659718800000,"METAF SBCF 051700Z  27008KT CAVOK 29/05 Q1014=
",SBCF
1659722400000,"METAF SBCF 051800Z  27006KT CAVOK 30/05 Q1010=
",SBCF
1659726000000,"METAF SBCF 051900Z  28005KT CAVOK 30/05 Q1012=
",SBCF
1659729600000,"METAF SBCF 052000Z  26006KT CAVOK 29/05 Q1012=
",SBCF
1659733200000,"METAF SBCF 052100Z  24006KT CAVOK 24/06 Q1013=
",SBCF
1659736800000,"METAF SBCF 052200Z  24007KT CAVOK 22/06 Q1013=
",SBCF
1659740400000,"METAF SBCF 052300Z  24006KT CAVOK 22/06 Q1014=
",SBCF
1659744000000,"METAF SBCF 060000Z  31003KT CAVOK 18/04 Q1013=
",SBCF
1659747600000,"METAF SBCF 060100Z  32004KT CAVOK 18/04 Q1014=
",SBCF
1659751200000,"METAF SBCF 060200Z 07001KT CAVOK 17/03 Q1014=
",SBCF
1659754800000,"METAF SBCF 060300Z  11006KT CAVOK 15/03 Q1015=
",SBCF
1659758400000,"METAF SBCF 060400Z 07006KT CAVOK 15/03 Q1014=
",SBCF
1659762000000,"METAF SBCF 060500Z 09006KT CAVOK 14/04 Q1014=
",SBCF
1659765600000,"METAF SBCF 060600Z  11009KT CAVOK 15/08 Q1012=
",SBCF
1659769200000,"METAF SBCF 060700Z  10008KT CAVOK 14/09 Q1014=
",SBCF
1659772800000,"METAF SBCF 060800Z  10008KT CAVOK 14/10 Q1015=
",SBCF
1659776400000,"METAF SBCF 060900Z  10007KT CAVOK 13/09 Q1017=
",SBCF
1659780000000,"METAF SBCF 061000Z  12005KT CAVOK 14/10 Q1018=
",SBCF
1659783600000,"METAF SBCF 061100Z  10009KT CAVOK 18/11 Q1018=
",SBCF
1659787200000,"METAF SBCF 061200Z  10011KT CAVOK 21/10 Q1016=
",SBCF
1659790800000,"METAF SBCF 061300Z 09011KT CAVOK 24/10 Q1018=
",SBCF
1659794400000,"METAF SBCF 061400Z 09010KT CAVOK 25/10 Q1018=
",SBCF
1659798000000,"METAF SBCF 061500Z 08010KT CAVOK 27/09 Q1018=
",SBCF
1659801600000,"METAF SBCF 061600Z 08010KT CAVOK 28/09 Q1017=
",SBCF
1659805200000,"METAF SBCF 061700Z 08009KT CAVOK 29/09 Q1015=
",SBCF
1659808800000,"METAF SBCF 061800Z 07009KT CAVOK 30/06 Q1012=
",SBCF
1659812400000,"METAF SBCF 061900Z 07008KT CAVOK 30/07 Q1013=
",SBCF
1659816000000,"METAF SBCF 062000Z 07009KT CAVOK 29/07 Q1012=
",SBCF
1659819600000,"METAF SBCF 062100Z 08010KT CAVOK 25/09 Q1014=
",SBCF
1659823200000,"METAF SBCF 062200Z 08013KT CAVOK 24/11 Q1015=
",SBCF
1659826800000,"METAF SBCF 062300Z 09011KT CAVOK 23/13 Q1016=
",SBCF
1659830400000,"METAF SBCF 070000Z 08007KT CAVOK 20/12 Q1016=
",SBCF
1659834000000,"METAF SBCF 070100Z 08008KT CAVOK 19/12 Q1017=
",SBCF
1659837600000,"METAF SBCF 070200Z 07011KT CAVOK 19/13 Q1016=
",SBCF
1659841200000,"METAF SBCF 070300Z 07009KT 7000       FEW031   17/14 Q1017=
",SBCF
1659844800000,"METAF SBCF 070400Z 09006KT 2000     BR BKN024   15/14 Q1017=
",SBCF
1659848400000,"METAF SBCF 070500Z  10005KT 2000     BR OVC023   14/13 Q1016=
",SBCF
1659852000000,"METAF SBCF 070600Z  13004KT 3000     BR SCT032   15/13 Q1016=
",SBCF
1659855600000,"METAF SBCF 070700Z  13005KT 3000     BR BKN023   14/12 Q1015=
",SBCF
1659859200000,"METAF SBCF 070800Z  13005KT 2000     BR BKN022   13/12 Q1015=
",SBCF
1659862800000,"METAF SBCF 070900Z  13006KT 2000     BR BKN015   13/12 Q1016=
",SBCF
1659866400000,"METAF SBCF 071000Z  14005KT 1000     BR BKN016   14/14 Q1017=
",SBCF
1659870000000,"METAF SBCF 071100Z 08006KT 9999       SCT017   18/13 Q1017=
",SBCF
1659873600000,"METAF SBCF 071200Z 05005KT CAVOK 21/12 Q1017=
",SBCF
1659877200000,"METAF SBCF 071300Z 03007KT CAVOK 24/11 Q1018=
",SBCF
1659880800000,"METAF SBCF 071400Z  36007KT CAVOK 26/09 Q1017=
",SBCF
1659884400000,"METAF SBCF 071500Z  34007KT CAVOK 28/08 Q1017=
",SBCF
1659888000000,"METAF SBCF 071600Z  32007KT CAVOK 29/07 Q1015=
",SBCF
1659891600000,"METAF SBCF 071700Z  29008KT CAVOK 30/06 Q1015=
",SBCF
1659895200000,"METAF SBCF 071800Z  29008KT CAVOK 29/06 Q1012=
",SBCF
1659898800000,"METAF SBCF 071900Z  28008KT CAVOK 29/06 Q1014=
",SBCF
1659902400000,"METAF SBCF 072000Z  26005KT CAVOK 26/06 Q1014=
",SBCF
1659906000000,"METAF SBCF 072100Z  24003KT CAVOK 25/06 Q1014=
",SBCF
1659909600000,"METAF SBCF 072200Z  15003KT CAVOK 23/06 Q1014=
",SBCF
1659913200000,"METAF SBCF 072300Z  11005KT CAVOK 23/07 Q1015=
",SBCF
1659916800000,"METAF SBCF 080000Z 07007KT CAVOK 19/08 Q1015=
",SBCF
1659920400000,"METAF SBCF 080100Z 04006KT CAVOK 17/10 Q1015=
",SBCF
1659924000000,"METAF SBCF 080200Z 07004KT CAVOK 17/10 Q1014=
",SBCF
1659927600000,"METAF SBCF 080300Z 09004KT CAVOK 16/10 Q1015=
",SBCF
1659931200000,"METAF SBCF 080400Z 07002KT CAVOK 16/09 Q1014=
",SBCF
1659934800000,"METAF SBCF 080500Z  12002KT CAVOK 16/09 Q1015=
",SBCF
1659938400000,"METAF SBCF 080600Z  13006KT CAVOK 15/10 Q1013=
",SBCF
1659942000000,"METAF SBCF 080700Z  12009KT CAVOK 16/10 Q1014=
",SBCF
1659945600000,"METAF SBCF 080800Z  12008KT CAVOK 15/10 Q1015=
",SBCF
1659949200000,"METAF SBCF 080900Z  11007KT CAVOK 14/10 Q1016=
",SBCF
1659952800000,"METAF SBCF 081000Z  11008KT CAVOK 15/11 Q1016=
",SBCF
1659956400000,"METAF SBCF 081100Z  10008KT CAVOK 19/11 Q1017=
",SBCF
1659960000000,"METAF SBCF 081200Z  16004KT CAVOK 18/10 Q1017=
",SBCF
1659963600000,"METAF SBCF 081300Z 08003KT CAVOK 22/09 Q1018=
",SBCF
1659967200000,"METAF SBCF 081400Z  31002KT CAVOK 24/09 Q1018=
",SBCF
1659970800000,"METAF SBCF 081500Z  30004KT CAVOK 26/08 Q1017=
",SBCF
1659974400000,"METAF SBCF 081600Z  27006KT CAVOK 27/08 Q1016=
",SBCF
1659978000000,"METAF SBCF 081700Z  27007KT CAVOK 28/07 Q1016=
",SBCF
1659981600000,"METAF SBCF 081800Z  23015KT CAVOK 29/07 Q1013=
",SBCF
1659985200000,"METAF SBCF 081900Z  22012KT CAVOK 27/07 Q1014=
",SBCF
1659988800000,"METAF SBCF 082000Z  21012KT CAVOK 27/07 Q1015=
",SBCF
1659992400000,"METAF SBCF 082100Z  19007KT CAVOK 23/08 Q1015=
",SBCF
1659996000000,"METAF SBCF 082200Z  16007KT CAVOK 21/09 Q1016=
",SBCF
1659999600000,"METAF SBCF 082300Z  13006KT CAVOK 20/09 Q1017=
",SBCF
1660003200000,"METAF SBCF 090000Z  17006KT CAVOK 21/11 Q1016=
",SBCF
1660006800000,"METAF SBCF 090100Z  13005KT CAVOK 18/11 Q1016=
",SBCF
1660010400000,"METAF SBCF 090200Z  10006KT CAVOK 17/11 Q1016=
",SBCF
1660014000000,"METAF SBCF 090300Z  12007KT CAVOK 19/11 Q1017=
",SBCF
1660017600000,"METAF SBCF 090400Z  14005KT CAVOK 20/10 Q1016=
",SBCF
1660021200000,"METAF SBCF 090500Z  11007KT CAVOK 20/10 Q1017=
",SBCF
1660024800000,"METAF SBCF 090600Z  15005KT CAVOK 15/11 Q1015=
",SBCF
1660028400000,"METAF SBCF 090700Z  15003KT CAVOK 17/11 Q1016=
",SBCF
1660032000000,"METAF SBCF 090800Z  12004KT CAVOK 18/11 Q1017=
",SBCF
1660035600000,"METAF SBCF 090900Z  12005KT CAVOK 15/11 Q1018=
",SBCF
1660039200000,"METAF SBCF 091000Z  11007KT CAVOK 18/11 Q1019=
",SBCF
1660042800000,"METAF SBCF 091100Z  11009KT CAVOK 20/11 Q1019=
",SBCF
1660046400000,"METAF SBCF 091200Z  11007KT CAVOK 19/11 Q1019=
",SBCF
1660050000000,"METAF SBCF 091300Z  10009KT CAVOK 20/12 Q1021=
",SBCF
1660053600000,"METAF SBCF 091400Z 09009KT CAVOK 20/12 Q1020=
",SBCF
1660057200000,"METAF SBCF 091500Z 08009KT CAVOK 20/12 Q1019=
",SBCF
1660060800000,"METAF SBCF 091600Z 07008KT CAVOK 23/12 Q1018=
",SBCF
1660064400000,"METAF SBCF 091700Z 05005KT CAVOK 26/11 Q1017=
",SBCF
1660068000000,"METAF SBCF 091800Z  28005KT CAVOK 28/10 Q1013=
",SBCF
1660071600000,"METAF SBCF 091900Z  28005KT CAVOK 28/10 Q1016=
",SBCF
1660075200000,"METAF SBCF 092000Z  26004KT CAVOK 28/10 Q1015=
",SBCF
1660078800000,"METAF SBCF 092100Z  21002KT CAVOK 25/10 Q1015=
",SBCF
1660082400000,"METAF SBCF 092200Z  14005KT CAVOK 25/11 Q1016=
",SBCF
1660086000000,"METAF SBCF 092300Z  10008KT CAVOK 24/13 Q1018=
",SBCF
1660089600000,"METAF SBCF 100000Z  10004KT CAVOK 20/13 Q1016=
",SBCF
1660093200000,"METAF SBCF 100100Z  17003KT CAVOK 21/14 Q1017=
",SBCF
1660096800000,"METAF SBCF 100200Z  22008KT CAVOK 22/14 Q1018=
",SBCF
1660100400000,"METAF SBCF 100300Z  16004KT CAVOK 20/14 Q1017=
",SBCF
1660104000000,"METAF SBCF 100400Z  13005KT CAVOK 18/14 Q1017=
",SBCF
1660107600000,"METAF SBCF 100500Z  10007KT CAVOK 17/13 Q1016=
",SBCF
1660111200000,"METAF SBCF 100600Z  13006KT CAVOK 16/12 Q1014=
",SBCF
1660114800000,"METAF SBCF 100700Z  10004KT CAVOK 18/12 Q1013=
",SBCF
1660118400000,"METAF SBCF 100800Z  27005KT CAVOK 18/11 Q1017=
",SBCF
1660122000000,"METAF SBCF 100900Z  29006KT CAVOK 18/11 Q1016=
",SBCF
1660125600000,"METAF SBCF 101000Z  28007KT 9999       SCT033   17/13 Q1017=
",SBCF
1660129200000,"METAF SBCF 101100Z  27009KT 8000       BKN033   19/15 Q1018=
",SBCF
1660132800000,"METAF SBCF 101200Z  25012KT 4000     BR BKN033   18/16 Q1020=
",SBCF
1660136400000,"METAF SBCF 101300Z  32005KT 5000     BR BKN033   18/15 Q1017=
",SBCF
1660140000000,"METAF SBCF 101400Z  36010KT 6000       BKN033   19/15 Q1018=
",SBCF
1660143600000,"METAF SBCF 101500Z  34012KT CAVOK 21/14 Q1016=
",SBCF
1660147200000,"METAF SBCF 101600Z  31011KT CAVOK 22/13 Q1014=
",SBCF
1660150800000,"METAF SBCF 101700Z  29013KT CAVOK 24/12 Q1014=
",SBCF
1660154400000,"METAF SBCF 101800Z  28015KT CAVOK 28/11 Q1012=
",SBCF
1660158000000,"METAF SBCF 101900Z  28014KT CAVOK 28/11 Q1011=
",SBCF
1660161600000,"METAF SBCF 102000Z  27014KT CAVOK 27/11 Q1013=
",SBCF
1660165200000,"METAF SBCF 102100Z  24012KT CAVOK 24/12 Q1012=
",SBCF
1660168800000,"METAF SBCF 102200Z  23015KT CAVOK 21/13 Q1014=
",SBCF
1660172400000,"METAF SBCF 102300Z  22016KT CAVOK 20/13 Q1014=
",SBCF
1660176000000,"METAF SBCF 110000Z  22012KT CAVOK 17/10 Q1016=
",SBCF
1660179600000,"METAF SBCF 110100Z  22009KT CAVOK 15/09 Q1016=
",SBCF
1660183200000,"METAF SBCF 110200Z  23010KT CAVOK 15/07 Q1016=
",SBCF
1660186800000,"METAF SBCF 110300Z  24008KT CAVOK 14/07 Q1014=
",SBCF
1660190400000,"METAF SBCF 110400Z  23009KT CAVOK 13/07 Q1015=
",SBCF
1660194000000,"METAF SBCF 110500Z  22011KT CAVOK 13/07 Q1015=
",SBCF
1660197600000,"METAF SBCF 110600Z  22008KT CAVOK 11/03 Q1014=
",SBCF
1660201200000,"METAF SBCF 110700Z  23004KT CAVOK 09/03 Q1015=
",SBCF
1660204800000,"METAF SBCF 110800Z  28005KT CAVOK 09/03 Q1015=
",SBCF
1660208400000,"METAF SBCF 110900Z  27005KT CAVOK 08/04 Q1017=
",SBCF
1660212000000,"METAF SBCF 111000Z  22006KT CAVOK 09/04 Q1018=
",SBCF
1660215600000,"METAF SBCF 111100Z  21008KT CAVOK 11/04 Q1019=
",SBCF
1660219200000,"METAF SBCF 111200Z 01002KT CAVOK 12/04 Q1019=
",SBCF
1660222800000,"METAF SBCF 111300Z  35002KT CAVOK 13/04 Q1020=
",SBCF
1660226400000,"METAF SBCF 111400Z 04003KT CAVOK 15/04 Q1019=
",SBCF
1660230000000,"METAF SBCF 111500Z  33001KT CAVOK 16/05 Q1019=
",SBCF
1660233600000,"METAF SBCF 111600Z  22003KT CAVOK 18/05 Q1020=
",SBCF
1660237200000,"METAF SBCF 111700Z  21005KT CAVOK 20/05 Q1017=
",SBCF
1660240800000,"METAF SBCF 111800Z  16001KT CAVOK 21/04 Q1016=
",SBCF
1660244400000,"METAF SBCF 111900Z 04002KT CAVOK 21/04 Q1017=
",SBCF
1660248000000,"METAF SBCF 112000Z 04002KT CAVOK 21/04 Q1016=
",SBCF
1660251600000,"METAF SBCF 112100Z  13001KT CAVOK 18/04 Q1018=
",SBCF
1660255200000,"METAF SBCF 112200Z  13004KT CAVOK 16/05 Q1021=
",SBCF
1660258800000,"METAF SBCF 112300Z  12006KT CAVOK 15/06 Q1020=
",SBCF
1660262400000,"METAF SBCF 120000Z  10006KT CAVOK 15/06 Q1016=
",SBCF
1660266000000,"METAF SBCF 120100Z  10008KT CAVOK 14/07 Q1020=
",SBCF
1660269600000,"METAF SBCF 120200Z  11007KT CAVOK 13/07 Q1019=
",SBCF
1660273200000,"METAF SBCF 120300Z  14008KT CAVOK 13/07 Q1021=
",SBCF
1660276800000,"METAF SBCF 120400Z  14006KT CAVOK 12/07 Q1022=
",SBCF
1660280400000,"METAF SBCF 120500Z  13007KT CAVOK 11/07 Q1021=
",SBCF
1660284000000,"METAF SBCF 120600Z  12005KT 4000     BR FEW033   010/08 Q1018=
",SBCF
1660287600000,"METAF SBCF 120700Z  12007KT 3000     BR FEW033   010/08 Q1020=
",SBCF
1660291200000,"METAF SBCF 120800Z  11007KT 3000     BR SCT031   09/07 Q1019=
",SBCF
1660294800000,"METAF SBCF 120900Z  13008KT 2000     BR BKN024   010/08 Q1022=
",SBCF
1660298400000,"METAF SBCF 121000Z  14011KT 4000     BR SCT027   12/10 Q1024=
",SBCF
1660302000000,"METAF SBCF 121100Z  13014KT 9999       SCT018   15/10 Q1025=
",SBCF
1660305600000,"METAF SBCF 121200Z  10014KT CAVOK 17/09 Q1021=
",SBCF
1660309200000,"METAF SBCF 121300Z 09015KT CAVOK 20/08 Q1024=
",SBCF
1660312800000,"METAF SBCF 121400Z 08014KT CAVOK 21/08 Q1022=
",SBCF
1660316400000,"METAF SBCF 121500Z 07010KT CAVOK 22/07 Q1022=
",SBCF
1660320000000,"METAF SBCF 121600Z 09007KT CAVOK 23/06 Q1023=
",SBCF
1660323600000,"METAF SBCF 121700Z  10009KT CAVOK 24/06 Q1021=
",SBCF
1660327200000,"METAF SBCF 121800Z 08008KT CAVOK 25/05 Q1017=
",SBCF
1660330800000,"METAF SBCF 121900Z 09010KT CAVOK 25/06 Q1019=
",SBCF
1660334400000,"METAF SBCF 122000Z 08010KT CAVOK 25/07 Q1019=
",SBCF
1660338000000,"METAF SBCF 122100Z 08007KT CAVOK 20/07 Q1020=
",SBCF
1660341600000,"METAF SBCF 122200Z  10007KT CAVOK 19/08 Q1023=
",SBCF
1660345200000,"METAF SBCF 122300Z  10010KT CAVOK 18/09 Q1023=
",SBCF
1660348800000,"METAF SBCF 130000Z 09008KT CAVOK 16/09 Q1019=
",SBCF
1660352400000,"METAF SBCF 130100Z 08007KT CAVOK 15/09 Q1023=
",SBCF
1660356000000,"METAF SBCF 130200Z  10006KT CAVOK 14/10 Q1021=
",SBCF
1660359600000,"METAF SBCF 130300Z  10008KT 7000       BKN033   14/10 Q1023=
",SBCF
1660363200000,"METAF SBCF 130400Z  11008KT 3000     BR OVC033   13/11 Q1025=
",SBCF
1660366800000,"METAF SBCF 130500Z  11010KT 2000     BR OVC033   13/11 Q1023=
",SBCF
1660370400000,"METAF SBCF 130600Z  10008KT 4000     BR BKN033   11/08 Q1020=
",SBCF
1660374000000,"METAF SBCF 130700Z  11009KT 3000     BR BKN033   11/09 Q1023=
",SBCF
1660377600000,"METAF SBCF 130800Z  11011KT 2000     BR OVC033   11/10 Q1022=
",SBCF
1660381200000,"METAF SBCF 130900Z  11007KT 1000     BR OVC033   11/10 Q1023=
",SBCF
1660384800000,"METAF SBCF 131000Z  12009KT 3000     BR OVC033   13/11 Q1027=
",SBCF
1660388400000,"METAF SBCF 131100Z 08013KT 9999       OVC033   16/11 Q1025=
",SBCF
1660392000000,"METAF SBCF 131200Z 07011KT 9999       SCT033   18/11 Q1023=
",SBCF
1660395600000,"METAF SBCF 131300Z 07011KT 9999       SCT033   21/10 Q1027=
",SBCF
1660399200000,"METAF SBCF 131400Z 07010KT 9999       FEW033   22/10 Q1024=
",SBCF
1660402800000,"METAF SBCF 131500Z 07006KT CAVOK 23/09 Q1025=
",SBCF
1660406400000,"METAF SBCF 131600Z 09005KT CAVOK 24/09 Q1025=
",SBCF
1660410000000,"METAF SBCF 131700Z  10004KT CAVOK 25/08 Q1022=
",SBCF
1660413600000,"METAF SBCF 131800Z  13004KT CAVOK 26/05 Q1018=
",SBCF
1660417200000,"METAF SBCF 131900Z  10004KT CAVOK 27/05 Q1021=
",SBCF
1660420800000,"METAF SBCF 132000Z 09004KT CAVOK 26/05 Q1020=
",SBCF
1660424400000,"METAF SBCF 132100Z 09006KT CAVOK 21/06 Q1021=
",SBCF
1660428000000,"METAF SBCF 132200Z  10008KT CAVOK 20/08 Q1022=
",SBCF
1660431600000,"METAF SBCF 132300Z 08009KT CAVOK 19/10 Q1023=
",SBCF
1660435200000,"METAF SBCF 140000Z 07007KT CAVOK 16/09 Q1019=
",SBCF
1660438800000,"METAF SBCF 140100Z 07007KT CAVOK 15/10 Q1023=
",SBCF
1660442400000,"METAF SBCF 140200Z 09005KT CAVOK 13/10 Q1021=
",SBCF
1660446000000,"METAF SBCF 140300Z  10005KT CAVOK 13/09 Q1021=
",SBCF
1660449600000,"METAF SBCF 140400Z  11005KT CAVOK 12/09 Q1022=
",SBCF
1660453200000,"METAF SBCF 140500Z  10005KT 4000     BR SCT033   11/09 Q1023=
",SBCF
1660456800000,"METAF SBCF 140600Z  11006KT 3000     BR SCT033   010/09 Q1019=
",SBCF
1660460400000,"METAF SBCF 140700Z  11006KT 3000     BR SCT033   010/08 Q1023=
",SBCF
1660464000000,"METAF SBCF 140800Z  12006KT 2000     BR BKN033   010/08 Q1022=
",SBCF
1660467600000,"METAF SBCF 140900Z  12006KT 1000     BR BKN033   09/08 Q1022=
",SBCF
1660471200000,"METAF SBCF 141000Z  14006KT 2000     BR OVC033   11/10 Q1024=
",SBCF
1660474800000,"METAF SBCF 141100Z 09008KT 9000       BKN033   15/11 Q1024=
",SBCF
1660478400000,"METAF SBCF 141200Z 07009KT 9999       SCT026   17/10 Q1022=
",SBCF
1660482000000,"METAF SBCF 141300Z 06009KT 9999       FEW033   20/09 Q1025=
",SBCF
1660485600000,"METAF SBCF 141400Z 06010KT CAVOK 21/08 Q1023=
",SBCF
1660489200000,"METAF SBCF 141500Z 06009KT CAVOK 22/07 Q1023=
",SBCF
1660492800000,"METAF SBCF 141600Z 08007KT CAVOK 23/07 Q1023=
",SBCF
1660496400000,"METAF SBCF 141700Z 07007KT CAVOK 24/06 Q1020=
",SBCF
1660500000000,"METAF SBCF 141800Z 06008KT CAVOK 25/05 Q1017=
",SBCF
1660503600000,"METAF SBCF 141900Z 07009KT CAVOK 26/05 Q1019=
",SBCF
1660507200000,"METAF SBCF 142000Z 07010KT CAVOK 25/06 Q1018=
",SBCF
1660510800000,"METAF SBCF 142100Z 08010KT CAVOK 21/06 Q1019=
",SBCF
1660514400000,"METAF SBCF 142200Z 08011KT CAVOK 20/07 Q1020=
",SBCF
1660518000000,"METAF SBCF 142300Z 09011KT CAVOK 18/07 Q1021=
",SBCF
1660521600000,"METAF SBCF 150000Z 07009KT CAVOK 16/07 Q1018=
",SBCF
1660525200000,"METAF SBCF 150100Z 07007KT CAVOK 14/07 Q1021=
",SBCF
1660528800000,"METAF SBCF 150200Z 07007KT CAVOK 13/06 Q1020=
",SBCF
1660532400000,"METAF SBCF 150300Z 07007KT CAVOK 13/06 Q1020=
",SBCF
1660536000000,"METAF SBCF 150400Z 09006KT CAVOK 12/07 Q1020=
",SBCF
1660539600000,"METAF SBCF 150500Z  12005KT CAVOK 11/07 Q1020=
",SBCF
1660543200000,"METAF SBCF 150600Z  12006KT CAVOK 09/06 Q1019=
",SBCF
1660546800000,"METAF SBCF 150700Z  13006KT 5000     BR FEW033   08/06 Q1021=
",SBCF
1660550400000,"METAF SBCF 150800Z  12007KT 4000     BR FEW033   08/06 Q1019=
",SBCF
1660554000000,"METAF SBCF 150900Z  12006KT 3000     BR SCT033   08/06 Q1020=
",SBCF
1660557600000,"METAF SBCF 151000Z  13006KT 4000     BR SCT033   11/08 Q1021=
",SBCF
1660561200000,"METAF SBCF 151100Z 08008KT 9999       FEW033   15/09 Q1022=
",SBCF
1660564800000,"METAF SBCF 151200Z 07010KT CAVOK 18/09 Q1022=
",SBCF
1660568400000,"METAF SBCF 151300Z 06009KT CAVOK 21/07 Q1023=
",SBCF
1660572000000,"METAF SBCF 151400Z 05007KT CAVOK 22/05 Q1021=
",SBCF
1660575600000,"METAF SBCF 151500Z 04008KT CAVOK 23/04 Q1021=
",SBCF
1660579200000,"METAF SBCF 151600Z 04009KT CAVOK 24/02 Q1018=
",SBCF
1660582800000,"METAF SBCF 151700Z 04008KT CAVOK 25/01 Q1018=
",SBCF
1660586400000,"METAF SBCF 151800Z 04007KT CAVOK 26/02 Q1016=
",SBCF
1660590000000,"METAF SBCF 151900Z 03006KT CAVOK 26/01 Q1016=
",SBCF
1660593600000,"METAF SBCF 152000Z 03006KT CAVOK 26/02 Q1015=
",SBCF
1660597200000,"METAF SBCF 152100Z 05006KT CAVOK 20/03 Q1016=
",SBCF
1660600800000,"METAF SBCF 152200Z 07008KT CAVOK 20/05 Q1016=
",SBCF
1660604400000,"METAF SBCF 152300Z 07010KT CAVOK 18/09 Q1018=
",SBCF
1660608000000,"METAF SBCF 160000Z 07007KT CAVOK 15/10 Q1016=
",SBCF
1660611600000,"METAF SBCF 160100Z 07006KT CAVOK 14/10 Q1019=
",SBCF
1660615200000,"METAF SBCF 160200Z 06006KT CAVOK 13/11 Q1018=
",SBCF
1660618800000,"METAF SBCF 160300Z 06005KT 4000     BR FEW026   13/10 Q1019=
",SBCF
1660622400000,"METAF SBCF 160400Z 05004KT 3000     BR SCT026   12/10 Q1018=
",SBCF
1660626000000,"METAF SBCF 160500Z 04004KT 3000     BR BKN024   11/09 Q1018=
",SBCF
1660629600000,"METAF SBCF 160600Z 04004KT 4000     BR FEW030   11/09 Q1017=
",SBCF
1660633200000,"METAF SBCF 160700Z 06004KT 3000     BR SCT033   010/08 Q1019=
",SBCF
1660636800000,"METAF SBCF 160800Z 07004KT 2000     BR BKN033   010/08 Q1018=
",SBCF
1660640400000,"METAF SBCF 160900Z 08004KT 2000     BR BKN033   09/08 Q1019=
",SBCF
1660644000000,"METAF SBCF 161000Z 08003KT 1000     BR BKN033   12/11 Q1019=
",SBCF
1660647600000,"METAF SBCF 161100Z 06008KT 9999       FEW033   17/11 Q1021=
",SBCF
1660651200000,"METAF SBCF 161200Z 03009KT CAVOK 21/10 Q1021=
",SBCF
1660654800000,"METAF SBCF 161300Z 02009KT CAVOK 23/09 Q1020=
",SBCF
1660658400000,"METAF SBCF 161400Z  36008KT CAVOK 25/08 Q1020=
",SBCF
1660662000000,"METAF SBCF 161500Z  35007KT CAVOK 27/07 Q1018=
",SBCF
1660665600000,"METAF SBCF 161600Z  33006KT CAVOK 28/06 Q1016=
",SBCF
1660669200000,"METAF SBCF 161700Z  31006KT CAVOK 29/06 Q1016=
",SBCF
1660672800000,"METAF SBCF 161800Z  28005KT CAVOK 29/06 Q1015=
",SBCF
