hora,troca,aero
1658617200000,0,BR
1658620800000,0,BR
1658624400000,0,BR
1658628000000,0,BR
1658631600000,0,BR
1658635200000,0,BR
1658638800000,0,BR
1658642400000,0,BR
1658646000000,0,BR
1658649600000,0,BR
1658653200000,0,BR
1658656800000,0,BR
1658660400000,0,BR
1658664000000,0,BR
1658667600000,0,BR
1658671200000,0,BR
1658674800000,0,BR
1658678400000,0,BR
1658682000000,0,BR
1658685600000,0,BR
1658689200000,0,BR
1658692800000,0,BR
1658696400000,0,BR
1658700000000,0,BR
1658703600000,0,BR
1658707200000,0,BR
1658710800000,0,BR
1658714400000,0,BR
1658718000000,0,BR
1658721600000,0,BR
1658725200000,0,BR
1658728800000,0,BR
1658732400000,0,BR
1658736000000,0,BR
1658739600000,0,BR
1658743200000,0,BR
1658746800000,0,BR
1658750400000,0,BR
1658754000000,0,BR
1658757600000,0,BR
1658761200000,0,BR
1658764800000,0,BR
1658768400000,0,BR
1658772000000,0,BR
1658775600000,1,BR
1658779200000,0,BR
1658782800000,0,BR
1658786400000,0,BR
1658790000000,0,BR
1658793600000,0,BR
1658797200000,0,BR
1658800800000,0,BR
1658804400000,0,BR
1658808000000,0,BR
1658811600000,0,BR
1658815200000,0,BR
1658818800000,0,BR
1658822400000,0,BR
1658826000000,0,BR
1658829600000,0,BR
1658833200000,0,BR
1658836800000,0,BR
1658840400000,0,BR
1658844000000,0,BR
1658847600000,0,BR
1658851200000,0,BR
1658854800000,0,BR
1658858400000,0,BR
1658862000000,0,BR
1658865600000,0,BR
1658869200000,0,BR
1658872800000,0,BR
1658876400000,0,BR
1658880000000,0,BR
1658883600000,0,BR
1658887200000,0,BR
1658890800000,0,BR
1658894400000,0,BR
1658898000000,0,BR
1658901600000,0,BR
1658905200000,0,BR
1658908800000,0,BR
1658912400000,0,BR
1658916000000,0,BR
1658919600000,0,BR
1658923200000,0,BR
1658926800000,0,BR
1658930400000,1,BR
1658934000000,1,BR
1658937600000,1,BR
1658941200000,1,BR
1658944800000,1,BR
1658948400000,1,BR
1658952000000,1,BR
1658955600000,1,BR
1658959200000,1,BR
1658962800000,1,BR
1658966400000,0,BR
1658970000000,0,BR
1658973600000,0,BR
1658977200000,0,BR
1658980800000,0,BR
1658984400000,0,BR
1658988000000,1,BR
1658991600000,1,BR
1658995200000,1,BR
1658998800000,1,BR
1659002400000,1,BR
1659006000000,1,BR
1659009600000,1,BR
1659013200000,1,BR
1659016800000,1,BR
1659020400000,1,BR
1659024000000,0,BR
1659027600000,0,BR
1659031200000,0,BR
1659034800000,1,BR
1659038400000,1,BR
1659042000000,1,BR
1659045600000,1,BR
1659049200000,0,BR
1659052800000,0,BR
1659056400000,1,BR
1659060000000,1,BR
1659063600000,0,BR
1659067200000,0,BR
1659070800000,0,BR
1659074400000,1,BR
1659078000000,1,BR
1659081600000,1,BR
1659085200000,1,BR
1659088800000,1,BR
1659092400000,0,BR
1659096000000,0,BR
1659099600000,1,BR
1659103200000,1,BR
1659106800000,1,BR
1659110400000,1,BR
1659114000000,1,BR
1659117600000,1,BR
1659121200000,1,BR
1659124800000,1,BR
1659128400000,1,BR
1659132000000,0,BR
1659135600000,0,BR
1659139200000,0,BR
1659142800000,0,BR
1659146400000,0,BR
1659150000000,0,BR
1659153600000,0,BR
1659157200000,0,BR
1659160800000,0,BR
1659164400000,0,BR
1659168000000,0,BR
1659171600000,0,BR
1659175200000,0,BR
1659178800000,0,BR
1659182400000,0,BR
1659186000000,0,BR
1659189600000,0,BR
1659193200000,0,BR
1659196800000,1,BR
1659200400000,1,BR
1659204000000,1,BR
1659207600000,1,BR
1659211200000,0,BR
1659214800000,0,BR
1659218400000,0,BR
1659222000000,0,BR
1659225600000,0,BR
1659229200000,0,BR
1659232800000,0,BR
1659236400000,0,BR
1659240000000,0,BR
1659243600000,0,BR
1659247200000,0,BR
1659250800000,0,BR
1659254400000,0,BR
1659258000000,0,BR
1659261600000,0,BR
1659265200000,0,BR
1659268800000,0,BR
1659272400000,0,BR
1659276000000,0,BR
1659279600000,0,BR
1659283200000,0,BR
1659286800000,0,BR
1659290400000,1,BR
1659294000000,1,BR
1659297600000,1,BR
1659301200000,0,BR
1659304800000,0,BR
1659308400000,0,BR
1659312000000,0,BR
1659315600000,0,BR
1659319200000,0,BR
1659322800000,0,BR
1659326400000,0,BR
1659330000000,0,BR
1659333600000,0,BR
1659337200000,0,BR
1659340800000,0,BR
1659344400000,0,BR
1659348000000,0,BR
1659351600000,0,BR
1659355200000,0,BR
1659358800000,0,BR
1659362400000,0,BR
1659366000000,1,BR
1659369600000,1,BR
1659373200000,1,BR
1659376800000,0,BR
1659380400000,0,BR
1659384000000,1,BR
1659387600000,0,BR
1659391200000,0,BR
1659394800000,0,BR
1659398400000,0,BR
1659402000000,0,BR
1659405600000,0,BR
1659409200000,0,BR
1659412800000,0,BR
1659416400000,0,BR
1659420000000,0,BR
1659423600000,0,BR
1659427200000,0,BR
1659430800000,0,BR
1659434400000,0,BR
1659438000000,0,BR
1659441600000,0,BR
1659445200000,0,BR
1659448800000,0,BR
1659452400000,0,BR
1659456000000,0,BR
1659459600000,0,BR
1659463200000,0,BR
1659466800000,0,BR
1659470400000,0,BR
1659474000000,0,BR
1659477600000,0,BR
1659481200000,0,BR
1659484800000,0,BR
1659488400000,0,BR
1659492000000,0,BR
1659495600000,0,BR
1659499200000,0,BR
1659502800000,0,BR
1659506400000,0,BR
1659510000000,0,BR
1659513600000,0,BR
1659517200000,0,BR
1659520800000,0,BR
1659524400000,0,BR
1659528000000,0,BR
1659531600000,0,BR
1659535200000,0,BR
1659538800000,0,BR
1659542400000,0,BR
1659546000000,0,BR
1659549600000,1,BR
1659553200000,1,BR
1659556800000,0,BR
1659560400000,0,BR
1659564000000,0,BR
1659567600000,0,BR
1659571200000,0,BR
1659574800000,0,BR
1659578400000,0,BR
1659582000000,0,BR
1659585600000,0,BR
1659589200000,0,BR
1659592800000,0,BR
1659596400000,0,BR
1659600000000,0,BR
1659603600000,0,BR
1659607200000,0,BR
1659610800000,1,BR
1659614400000,1,BR
1659618000000,1,BR
1659621600000,1,BR
1659625200000,1,BR
1659628800000,0,BR
1659632400000,0,BR
1659636000000,0,BR
1659639600000,1,BR
1659643200000,1,BR
1659646800000,1,BR
1659650400000,1,BR
1659654000000,1,BR
1659657600000,1,BR
1659661200000,1,BR
1659664800000,1,BR
1659668400000,1,BR
1659672000000,1,BR
1659675600000,0,BR
1659679200000,1,BR
1659682800000,1,BR
1659686400000,1,BR
1659690000000,1,BR
1659693600000,1,BR
1659697200000,1,BR
1659700800000,1,BR
1659704400000,1,BR
1659708000000,1,BR
1659711600000,0,BR
1659715200000,1,BR
1659718800000,1,BR
1659722400000,1,BR
1659726000000,1,BR
1659729600000,0,BR
1659733200000,0,BR
1659736800000,0,BR
1659740400000,0,BR
1659744000000,0,BR
1659747600000,0,BR
1659751200000,0,BR
1659754800000,0,BR
1659758400000,0,BR
1659762000000,0,BR
1659765600000,0,BR
1659769200000,0,BR
1659772800000,0,BR
1659776400000,0,BR
1659780000000,0,BR
1659783600000,0,BR
1659787200000,0,BR
1659790800000,0,BR
1659794400000,0,BR
1659798000000,0,BR
1659801600000,0,BR
1659805200000,0,BR
1659808800000,0,BR
1659812400000,0,BR
1659816000000,0,BR
1659819600000,0,BR
1659823200000,0,BR
1659826800000,0,BR
1659830400000,0,BR
1659834000000,0,BR
1659837600000,0,BR
1659841200000,0,BR
1659844800000,0,BR
1659848400000,0,BR
1659852000000,0,BR
1659855600000,0,BR
1659859200000,0,BR
1659862800000,0,BR
1659866400000,0,BR
1659870000000,0,BR
1659873600000,0,BR
1659877200000,0,BR
1659880800000,1,BR
1659884400000,1,BR
1659888000000,0,BR
1659891600000,0,BR
1659895200000,0,BR
1659898800000,0,BR
1659902400000,0,BR
1659906000000,0,BR
1659909600000,0,BR
1659913200000,0,BR
1659916800000,0,BR
1659920400000,0,BR
1659924000000,0,BR
1659927600000,0,BR
1659931200000,0,BR
1659934800000,0,BR
1659938400000,0,BR
1659942000000,0,BR
1659945600000,0,BR
1659949200000,1,BR
1659952800000,1,BR
1659956400000,1,BR
1659960000000,1,BR
1659963600000,1,BR
1659967200000,1,BR
1659970800000,1,BR
1659974400000,1,BR
1659978000000,1,BR
1659981600000,1,BR
1659985200000,1,BR
1659988800000,1,BR
1659992400000,0,BR
1659996000000,0,BR
1659999600000,0,BR
1660003200000,0,BR
1660006800000,0,BR
1660010400000,0,BR
1660014000000,0,BR
1660017600000,0,BR
1660021200000,0,BR
1660024800000,0,BR
1660028400000,0,BR
1660032000000,0,BR
1660035600000,0,BR
1660039200000,0,BR
1660042800000,0,BR
1660046400000,0,BR
1660050000000,0,BR
1660053600000,0,BR
1660057200000,0,BR
1660060800000,1,BR
1660064400000,1,BR
1660068000000,1,BR
1660071600000,1,BR
1660075200000,1,BR
1660078800000,1,BR
1660082400000,1,BR
1660086000000,1,BR
1660089600000,1,BR
1660093200000,1,BR
1660096800000,1,BR
1660100400000,1,BR
1660104000000,1,BR
1660107600000,1,BR
1660111200000,1,BR
1660114800000,1,BR
1660118400000,1,BR
1660122000000,1,BR
1660125600000,0,BR
1660129200000,0,BR
1660132800000,0,BR
1660136400000,0,BR
1660140000000,0,BR
1660143600000,0,BR
1660147200000,0,BR
1660150800000,0,BR
1660154400000,0,BR
1660158000000,0,BR
1660161600000,0,BR
1660165200000,0,BR
1660168800000,0,BR
1660172400000,0,BR
1660176000000,0,BR
1660179600000,1,BR
1660183200000,1,BR
1660186800000,0,BR
1660190400000,1,BR
1660194000000,1,BR
1660197600000,0,BR
1660201200000,1,BR
1660204800000,1,BR
1660208400000,1,BR
1660212000000,1,BR
1660215600000,1,BR
1660219200000,1,BR
1660222800000,1,BR
1660226400000,0,BR
1660230000000,0,BR
1660233600000,0,BR
1660237200000,0,BR
1660240800000,0,BR
1660244400000,0,BR
1660248000000,0,BR
1660251600000,0,BR
1660255200000,0,BR
1660258800000,0,BR
1660262400000,1,BR
1660266000000,0,BR
1660269600000,0,BR
1660273200000,0,BR
1660276800000,0,BR
1660280400000,0,BR
1660284000000,0,BR
1660287600000,0,BR
1660291200000,0,BR
1660294800000,0,BR
1660298400000,0,BR
1660302000000,0,BR
1660305600000,0,BR
1660309200000,0,BR
1660312800000,0,BR
1660316400000,0,BR
1660320000000,0,BR
1660323600000,0,BR
1660327200000,0,BR
1660330800000,0,BR
1660334400000,0,BR
1660338000000,0,BR
1660341600000,0,BR
1660345200000,0,BR
1660348800000,0,BR
1660352400000,0,BR
1660356000000,0,BR
1660359600000,0,BR
1660363200000,0,BR
1660366800000,0,BR
1660370400000,0,BR
1660374000000,0,BR
1660377600000,0,BR
1660381200000,0,BR
1660384800000,0,BR
1660388400000,0,BR
1660392000000,0,BR
1660395600000,0,BR
1660399200000,0,BR
1660402800000,0,BR
1660406400000,1,BR
1660410000000,1,BR
1660413600000,1,BR
1660417200000,0,BR
1660420800000,1,BR
1660424400000,1,BR
1660428000000,0,BR
1660431600000,0,BR
1660435200000,0,BR
1660438800000,0,BR
1660442400000,0,BR
1660446000000,0,BR
1660449600000,0,BR
1660453200000,0,BR
1660456800000,0,BR
1660460400000,0,BR
1660464000000,0,BR
1660467600000,0,BR
1660471200000,0,BR
1660474800000,0,BR
1660478400000,0,BR
1660482000000,0,BR
1660485600000,1,BR
1660489200000,0,BR
1660492800000,0,BR
1660496400000,1,BR
1660500000000,1,BR
1660503600000,1,BR
1660507200000,0,BR
1660510800000,0,BR
1660514400000,0,BR
1660518000000,0,BR
1660521600000,0,BR
1660525200000,0,BR
1660528800000,0,BR
1660532400000,0,BR
1660536000000,0,BR
1660539600000,0,BR
1660543200000,0,BR
1660546800000,0,BR
1660550400000,0,BR
1660554000000,0,BR
1660557600000,0,BR
1660561200000,0,BR
1660564800000,1,BR
1660568400000,1,BR
1660572000000,1,BR
1660575600000,1,BR
1660579200000,1,BR
1660582800000,0,BR
1660586400000,0,BR
1660590000000,1,BR
1660593600000,1,BR
1660597200000,0,BR
1660600800000,1,BR
1660604400000,1,BR
1660608000000,1,BR
1660611600000,0,BR
1660615200000,1,BR
1660618800000,0,BR
1660622400000,0,BR
1660626000000,1,BR
1660629600000,1,BR
1660633200000,1,BR
1660636800000,0,BR
1660640400000,1,BR
1660644000000,0,BR
1660647600000,1,BR
1660651200000,1,BR
1660654800000,1,BR
1660658400000,1,BR
1660662000000,1,BR
1660665600000,0,BR
1660669200000,0,BR
1660672800000,0,BR
1660676400000,0,BR
1660680000000,1,BR
1660683600000,1,BR
1660687200000,1,BR
1660690800000,1,BR
1660694400000,1,BR
1660698000000,0,BR
1660701600000,0,BR
1660705200000,1,BR
1660708800000,0,BR
1660712400000,0,BR
1660716000000,0,BR
1660719600000,0,BR
1660723200000,0,BR
1660726800000,0,BR
1660730400000,0,BR
1660734000000,1,BR
1660737600000,0,BR
1660741200000,0,BR
1660744800000,0,BR
1660748400000,1,BR
1660752000000,1,BR
1660755600000,1,BR
1660759200000,1,BR
1660762800000,1,BR
1660766400000,0,BR
1660770000000,0,BR
1660773600000,0,BR
1660777200000,0,BR
1660780800000,1,BR
1660784400000,1,BR
1660788000000,0,BR
1660791600000,0,BR
1660795200000,0,BR
1660798800000,0,BR
1660802400000,0,BR
1660806000000,0,BR
1660809600000,0,BR
1660813200000,0,BR
1660816800000,1,BR
1660820400000,1,BR
1660824000000,1,BR
1660827600000,1,BR
1660831200000,1,BR
1660834800000,0,BR
1660838400000,0,BR
1660842000000,0,BR
1660845600000,1,BR
1660849200000,1,BR
1660852800000,1,BR
1660856400000,1,BR
1660860000000,1,BR
1660863600000,1,BR
1660867200000,1,BR
1660870800000,1,BR
1660874400000,1,BR
1660878000000,1,BR
1660881600000,1,BR
1660885200000,1,BR
1660888800000,1,BR
1660892400000,1,BR
1660896000000,1,BR
1660899600000,1,BR
1660903200000,1,BR
1660906800000,1,BR
1660910400000,1,BR
1660914000000,0,BR
1660917600000,0,BR
1660921200000,0,BR
1660924800000,0,BR
1660928400000,0,BR
1660932000000,0,BR
1660935600000,0,BR
1660939200000,0,BR
1660942800000,0,BR
1660946400000,0,BR
1660950000000,0,BR
1660953600000,0,BR
1660957200000,0,BR
1660960800000,0,BR
1660964400000,0,BR
1660968000000,0,BR
1660971600000,0,BR
1660975200000,0,BR
1660978800000,0,BR
1660982400000,0,BR
1660986000000,0,BR
1660989600000,0,BR
1660993200000,0,BR
1660996800000,0,BR
1661000400000,0,BR
1661004000000,0,BR
1661007600000,0,BR
1661011200000,0,BR
1661014800000,0,BR
1661018400000,0,BR
1661022000000,0,BR
1661025600000,0,BR
1661029200000,0,BR
1661032800000,0,BR
1661036400000,0,BR
1661040000000,0,BR
1661043600000,0,BR
1661047200000,0,BR
1661050800000,0,BR
1661054400000,0,BR
1661058000000,0,BR
1661061600000,0,BR
1661065200000,0,BR
1661068800000,0,BR
1661072400000,0,BR
1661076000000,0,BR
1661079600000,0,BR
1661083200000,0,BR
1661086800000,0,BR
1661090400000,0,BR
1661094000000,0,BR
1661097600000,0,BR
1661101200000,0,BR
1661104800000,0,BR
1661108400000,0,BR
1661112000000,0,BR
1661115600000,0,BR
1661119200000,0,BR
1661122800000,0,BR
1661126400000,0,BR
1661130000000,0,BR
1661133600000,0,BR
1661137200000,0,BR
1661140800000,0,BR
1661144400000,0,BR
1661148000000,0,BR
1661151600000,0,BR
1661155200000,0,BR
1661158800000,0,BR
1661162400000,0,BR
1661166000000,0,BR
1661169600000,0,BR
1661173200000,0,BR
1661176800000,0,BR
1661180400000,0,BR
1661184000000,0,BR
1661187600000,0,BR
1661191200000,0,BR
1661194800000,0,BR
1661198400000,0,BR
1661202000000,0,BR
1661205600000,0,BR
1661209200000,0,BR
1661212800000,0,BR
1661216400000,0,BR
1661220000000,0,BR
1661223600000,0,BR
1661227200000,0,BR
1661230800000,0,BR
1661234400000,0,BR
1661238000000,0,BR
1661241600000,0,BR
1661245200000,0,BR
1661248800000,0,BR
1661252400000,0,BR
1661256000000,0,BR
1661259600000,0,BR
1661263200000,0,BR
1661266800000,0,BR
1661270400000,0,BR
1661274000000,0,BR
1661277600000,0,BR
1661281200000,0,BR
1661284800000,0,BR
1661288400000,0,BR
1661292000000,0,BR
1661295600000,0,BR
1661299200000,0,BR
1661302800000,0,BR
1661306400000,0,BR
1661310000000,0,BR
1661313600000,0,BR
1661317200000,0,BR
1661320800000,0,BR
1661324400000,0,BR
1661328000000,0,BR
1661331600000,0,BR
1661335200000,0,BR
1661338800000,0,BR
1661342400000,0,BR
1661346000000,0,BR
1661349600000,0,BR
1661353200000,0,BR
1661356800000,0,BR
1661360400000,0,BR
1661364000000,0,BR
1661367600000,0,BR
1661371200000,0,BR
1661374800000,0,BR
1661378400000,0,BR
1661382000000,0,BR
1661385600000,0,BR
1661389200000,0,BR
1661392800000,0,BR
1661396400000,0,BR
1661400000000,0,BR
1661403600000,0,BR
1661407200000,0,BR
1661410800000,0,BR
1661414400000,0,BR
1661418000000,0,BR
1661421600000,0,BR
1661425200000,0,BR
1661428800000,0,BR
1661432400000,0,BR
1661436000000,0,BR
1661439600000,0,BR
1661443200000,0,BR
1661446800000,0,BR
1661450400000,0,BR
1661454000000,0,BR
1661457600000,0,BR
1661461200000,0,BR
1661464800000,0,BR
1661468400000,0,BR
1661472000000,0,BR
1661475600000,0,BR
1661479200000,0,BR
1661482800000,0,BR
1661486400000,0,BR
1661490000000,0,BR
1661493600000,0,BR
1661497200000,0,BR
1661500800000,0,BR
1661504400000,0,BR
1661508000000,0,BR
1661511600000,0,BR
1661515200000,0,BR
1661518800000,0,BR
1661522400000,0,BR
1661526000000,0,BR
1661529600000,0,BR
1661533200000,0,BR
1661536800000,0,BR
1661540400000,0,BR
1661544000000,0,BR
1661547600000,0,BR
1661551200000,0,BR
1661554800000,0,BR
1661558400000,0,BR
1661562000000,0,BR
1661565600000,0,BR
1661569200000,0,BR
1661572800000,0,BR
1661576400000,0,BR
1661580000000,0,BR
1661583600000,0,BR
1661587200000,0,BR
1661590800000,0,BR
1661594400000,0,BR
1661598000000,0,BR
1661601600000,0,BR
1661605200000,0,BR
1661608800000,0,BR
1661612400000,0,BR
1661616000000,0,BR
1661619600000,0,BR
1661623200000,0,BR
1661626800000,0,BR
1661630400000,0,BR
1661634000000,0,BR
1661637600000,0,BR
1661641200000,0,BR
1661644800000,0,BR
1661648400000,0,BR
1661652000000,0,BR
1661655600000,0,BR
1661659200000,0,BR
1661662800000,0,BR
1661666400000,0,BR
1661670000000,0,BR
1661673600000,0,BR
1661677200000,0,BR
1661680800000,0,BR
1661684400000,0,BR
1661688000000,0,BR
1661691600000,1,BR
1661695200000,0,BR
1661698800000,0,BR
1661702400000,0,BR
1661706000000,0,BR
1661709600000,1,BR
1661713200000,0,BR
1661716800000,0,BR
1661720400000,1,BR
1661724000000,0,BR
1661727600000,0,BR
1661731200000,0,BR
1661734800000,0,BR
1661738400000,1,BR
1661742000000,1,BR
1661745600000,0,BR
1661749200000,1,BR
1661752800000,0,BR
1661756400000,0,BR
1661760000000,0,BR
1661763600000,0,BR
1661767200000,0,BR
1661770800000,0,BR
1661774400000,0,BR
1661778000000,0,BR
1661781600000,0,BR
1661785200000,0,BR
1661788800000,0,BR
1661792400000,0,BR
1661796000000,0,BR
1661799600000,0,BR
1661803200000,0,BR
1661806800000,0,BR
1661810400000,0,BR
1661814000000,0,BR
1661817600000,0,BR
1661821200000,0,BR
1661824800000,0,BR
1661828400000,0,BR
1661832000000,0,BR
1661835600000,0,BR
1661839200000,0,BR
1661842800000,0,BR
1661846400000,0,BR
1661850000000,0,BR
1661853600000,0,BR
1661857200000,0,BR
1661860800000,0,BR
1661864400000,0,BR
1661868000000,0,BR
1661871600000,0,BR
1661875200000,0,BR
1661878800000,0,BR
1661882400000,0,BR
1661886000000,0,BR
1661889600000,0,BR
1661893200000,0,BR
1661896800000,0,BR
1661900400000,0,BR
1661904000000,0,BR
1661907600000,0,BR
1661911200000,0,BR
1661914800000,0,BR
1661918400000,0,BR
1661922000000,0,BR
1661925600000,0,BR
1661929200000,0,BR
1661932800000,0,BR
1661936400000,0,BR
1661940000000,0,BR
1661943600000,0,BR
1661947200000,0,BR
1661950800000,0,BR
1661954400000,0,BR
1661958000000,0,BR
1661961600000,0,BR
1661965200000,0,BR
1661968800000,0,BR
1661972400000,0,BR
1661976000000,0,BR
1661979600000,0,BR
1661983200000,0,BR
1661986800000,0,BR
1661990400000,0,BR
1661994000000,0,BR
1661997600000,0,BR
1662001200000,0,BR
1662004800000,0,BR
1662008400000,0,BR
1662012000000,0,BR
1662015600000,0,BR
1662019200000,0,BR
1662022800000,0,BR
1662026400000,0,BR
1662030000000,0,BR
1662033600000,0,BR
1662037200000,0,BR
1662040800000,0,BR
1662044400000,0,BR
1662048000000,0,BR
1662051600000,0,BR
1662055200000,0,BR
1662058800000,0,BR
1662062400000,0,BR
1662066000000,0,BR
1662069600000,0,BR
1662073200000,0,BR
1662076800000,0,BR
1662080400000,0,BR
1662084000000,0,BR
1662087600000,0,BR
1662091200000,0,BR
1662094800000,1,BR
1662098400000,1,BR
1662102000000,0,BR
1662105600000,0,BR
1662109200000,0,BR
1662112800000,0,BR
1662116400000,1,BR
1662120000000,1,BR
1662123600000,1,BR
1662127200000,0,BR
1662130800000,0,BR
1662134400000,0,BR
1662138000000,0,BR
1662141600000,0,BR
1662145200000,0,BR
1662148800000,1,BR
1662152400000,1,BR
1662156000000,0,BR
1662159600000,0,BR
1662163200000,0,BR
1662166800000,1,BR
1662170400000,1,BR
1662174000000,1,BR
1662177600000,1,BR
1662181200000,1,BR
1662184800000,1,BR
1662188400000,1,BR
1662192000000,1,BR
1662195600000,1,BR
1662199200000,0,BR
1662202800000,0,BR
1662206400000,1,BR
1662210000000,0,BR
1662213600000,1,BR
1662217200000,1,BR
1662220800000,1,BR
1662224400000,1,BR
1662228000000,1,BR
1662231600000,0,BR
1662235200000,0,BR
1662238800000,0,BR
1662242400000,0,BR
1662246000000,0,BR
1662249600000,0,BR
1662253200000,0,BR
1662256800000,0,BR
1662260400000,0,BR
1662264000000,0,BR
1662267600000,0,BR
1662271200000,0,BR
1662274800000,0,BR
1662278400000,0,BR
1662282000000,0,BR
1662285600000,0,BR
1662289200000,0,BR
1662292800000,0,BR
1662296400000,0,BR
1662300000000,0,BR
1662303600000,0,BR
1662307200000,0,BR
1662310800000,0,BR
1662314400000,0,BR
1662318000000,0,BR
1662321600000,0,BR
1662325200000,0,BR
1662328800000,0,BR
1662332400000,0,BR
1662336000000,0,BR
1662339600000,0,BR
1662343200000,0,BR
1662346800000,0,BR
1662350400000,0,BR
1662354000000,0,BR
1662357600000,0,BR
1662361200000,0,BR
1662364800000,0,BR
1662368400000,0,BR
1662372000000,0,BR
1662375600000,0,BR
1662379200000,0,BR
1662382800000,0,BR
1662386400000,0,BR
1662390000000,0,BR
1662393600000,0,BR
1662397200000,0,BR
1662400800000,0,BR
1662404400000,0,BR
1662408000000,0,BR
1662411600000,0,BR
1662415200000,0,BR
1662418800000,0,BR
1662422400000,0,BR
1662426000000,0,BR
1662429600000,0,BR
1662433200000,0,BR
1662436800000,0,BR
1662440400000,0,BR
1662444000000,0,BR
1662447600000,0,BR
1662451200000,0,BR
1662454800000,0,BR
1662458400000,0,BR
1662462000000,0,BR
1662465600000,0,BR
1662469200000,0,BR
1662472800000,0,BR
1662476400000,0,BR
1662480000000,0,BR
1662483600000,0,BR
1662487200000,0,BR
1662490800000,0,BR
1662494400000,1,BR
1662498000000,1,BR
1662501600000,0,BR
1662505200000,0,BR
1662508800000,0,BR
1662512400000,0,BR
1662516000000,0,BR
1662519600000,0,BR
1662523200000,0,BR
1662526800000,0,BR
1662530400000,0,BR
1662534000000,0,BR
1662537600000,0,BR
1662541200000,0,BR
1662544800000,0,BR
1662548400000,0,BR
1662552000000,0,BR
1662555600000,0,BR
1662559200000,0,BR
1662562800000,0,BR
